Date,Hour,Latitude,Longitude,Magnitude,Depth,Location,Area
2020/04/05,23:21:50,38.8018,27.7338,1.8,13.7,Manisa,Ege Bölgesi
2020/04/05,23:15:50,37.2465,28.1677,1.1,23.2,Muğla,Ege Bölgesi
2020/04/05,22:38:18,38.2892,28.3157,2.9,7.4,İzmir,Ege Bölgesi
2020/04/05,22:22:40,38.9763,31.8425,2.3,6.1,Konya,İç Anadolu Bölgesi
2020/04/05,22:12:40,39.8840,39.9477,2.2,5.4,Erzincan,Doğu Anadolu Bölgesi
2020/04/05,21:34:08,37.8697,30.9542,1.8,9.4,Isparta,Akdeniz Bölgesi
2020/04/05,20:37:12,38.0950,28.9083,1.7,12.9,Denizli,Ege Bölgesi
2020/04/05,19:41:12,39.0930,27.8205,1.6,18.5,Manisa,Ege Bölgesi
2020/04/05,17:28:47,38.4877,39.3015,2.0,13.8,Elazığ,Doğu Anadolu Bölgesi
2020/04/05,17:22:02,38.3802,38.7607,1.6,15.1,Malatya,Doğu Anadolu Bölgesi
2020/04/05,17:17:13,40.1097,33.2518,2.2,6.6,Ankara,İç Anadolu Bölgesi
2020/04/05,16:55:44,38.3740,39.0965,1.4,5.3,Elazığ,Doğu Anadolu Bölgesi
2020/04/05,16:32:00,38.4388,39.4122,1.1,1.2,Elazığ,Doğu Anadolu Bölgesi
2020/04/05,16:31:04,37.7615,36.0648,1.9,14.1,Adana,Akdeniz Bölgesi
2020/04/05,14:51:08,39.2655,29.2288,1.9,0.0,Kütahya,Ege Bölgesi
2020/04/05,14:26:01,38.4142,39.1967,1.4,5.0,Elazığ,Doğu Anadolu Bölgesi
2020/04/05,11:59:26,38.4177,39.0862,1.4,10.3,Elazığ,Doğu Anadolu Bölgesi
2020/04/05,11:29:13,38.9605,27.8800,1.8,10.7,Manisa,Ege Bölgesi
2020/04/05,10:59:57,39.4480,27.9678,2.4,9.6,Balıkesir,Marmara Bölgesi
2020/04/05,10:01:56,39.1297,27.7842,1.8,4.2,Manisa,Ege Bölgesi
2020/04/05,09:22:54,39.5355,28.3183,1.6,9.5,Balıkesir,Marmara Bölgesi
2020/04/05,08:49:27,38.3912,38.9845,1.9,12.3,Elazığ,Doğu Anadolu Bölgesi
2020/04/05,08:44:34,37.3132,29.5903,2.9,5.7,Burdur,Akdeniz Bölgesi
2020/04/05,08:08:39,38.4913,27.7083,1.7,14.8,Manisa,Ege Bölgesi
2020/04/05,07:55:40,39.4100,37.5895,2.6,5.5,Sivas,İç Anadolu Bölgesi
2020/04/05,07:02:16,38.4863,39.3177,1.6,11.9,Elazığ,Doğu Anadolu Bölgesi
2020/04/05,06:16:31,38.8733,43.4825,2.2,7.1,Van,Doğu Anadolu Bölgesi
2020/04/05,05:21:46,38.9667,27.8612,1.2,11.5,Manisa,Ege Bölgesi
2020/04/05,04:44:07,35.2308,31.7855,2.7,5.0,Mersin,Akdeniz Bölgesi
2020/04/05,04:07:03,38.4778,27.7038,1.6,14.2,Manisa,Ege Bölgesi
2020/04/05,04:03:15,38.3357,38.7985,1.9,2.7,Malatya,Doğu Anadolu Bölgesi
2020/04/05,03:56:36,39.0348,27.8292,1.2,10.8,Manisa,Ege Bölgesi
2020/04/05,03:46:46,38.9055,43.4612,2.1,3.1,Van,Doğu Anadolu Bölgesi
2020/04/05,03:30:51,39.0025,29.6217,1.7,3.4,Kütahya,Ege Bölgesi
2020/04/05,03:23:40,38.4135,39.1373,1.5,8.4,Elazığ,Doğu Anadolu Bölgesi
2020/04/05,00:49:53,40.4633,27.4223,2.5,15.2,Balıkesir,Marmara Bölgesi
2020/04/05,00:27:08,39.0037,27.8483,1.2,8.6,Manisa,Ege Bölgesi
2020/04/05,00:19:58,38.8775,43.4305,2.8,5.0,Van,Doğu Anadolu Bölgesi
2020/04/05,00:19:56,38.9807,27.8840,0.9,12.1,Manisa,Ege Bölgesi
